"work_id","size_id","sale_price","regular_price"
22784,2030,275.00,485.00
22784,2436,315.00,565.00
22784,3046,405.00,745.00
22784,3654,515.00,965.00
22784,4060,585.00,1105.00
22784,4872,745.00,1425.00
22785,2436,315.00,565.00
22785,3046,405.00,745.00
22785,3654,515.00,965.00
22785,4060,585.00,1105.00
22785,4872,745.00,1425.00
22787,2024,245.00,425.00
22787,2430,285.00,505.00
22787,2632,305.00,545.00
22787,2936,355.00,645.00
22787,3040,385.00,705.00
22787,3648,475.00,885.00
22787,4860,655.00,1245.00
22787,5468,785.00,1505.00
22791,2024,245.00,425.00
22791,2430,285.00,505.00
22791,2632,305.00,545.00
22791,2936,355.00,645.00
22791,3040,385.00,705.00
22791,3648,475.00,885.00
22791,4860,655.00,1245.00
22791,5468,785.00,1505.00
22790,2024,245.00,425.00
22790,2430,285.00,505.00
22790,2632,305.00,545.00
22790,2936,355.00,645.00
22790,3040,385.00,705.00
22790,3648,475.00,885.00
22790,4860,655.00,1245.00
22790,5468,785.00,1505.00
22796,2024,245.00,425.00
22796,2430,285.00,505.00
22796,2632,305.00,545.00
22796,2936,355.00,645.00
22796,3040,385.00,705.00
22796,3648,475.00,885.00
22796,4860,655.00,1245.00
22796,5468,785.00,1505.00
22797,2936,355.00,645.00
22797,3040,385.00,705.00
22797,3648,475.00,885.00
22797,4860,655.00,1245.00
22797,5468,785.00,1505.00
22798,2024,245.00,425.00
22798,2430,285.00,505.00
22798,2632,305.00,545.00
22798,2936,355.00,645.00
22798,3040,385.00,705.00
22798,3648,475.00,885.00
22798,4860,655.00,1245.00
22798,5468,785.00,1505.00
22799,2024,245.00,425.00
22799,2430,285.00,505.00
22799,2632,305.00,545.00
22799,2936,355.00,645.00
22799,3040,385.00,705.00
22799,3648,475.00,885.00
22799,4860,655.00,1245.00
22799,5468,785.00,1505.00
22800,2030,275.00,485.00
22800,2436,315.00,565.00
22800,3046,405.00,745.00
22800,3654,515.00,965.00
22800,4060,585.00,1105.00
22800,4872,745.00,1425.00
22803,2936,375.00,645.00
22803,3040,405.00,705.00
22803,3648,495.00,885.00
22803,4860,675.00,1245.00
22803,5468,805.00,1505.00
22804,2030,275.00,485.00
22804,2436,315.00,565.00
22804,3046,405.00,745.00
22804,3654,515.00,965.00
22804,4060,585.00,1105.00
22804,4872,745.00,1425.00
22807,2936,425.00,645.00
22807,3040,455.00,705.00
22807,3648,545.00,885.00
22807,4860,725.00,1245.00
22807,5468,855.00,1505.00
22808,2024,245.00,425.00
22808,2430,285.00,505.00
22808,2632,305.00,545.00
22808,2936,355.00,645.00
22808,3040,385.00,705.00
22808,3648,475.00,885.00
22808,4860,655.00,1245.00
22808,5468,785.00,1505.00
22811,2024,245.00,425.00
22811,2430,285.00,505.00
22811,2632,305.00,545.00
22811,2936,355.00,645.00
22811,3040,385.00,705.00
22811,3648,475.00,885.00
22811,4860,655.00,1245.00
22811,5468,785.00,1505.00
22812,2024,245.00,425.00
22812,2430,285.00,505.00
22812,2632,305.00,545.00
22812,2936,355.00,645.00
22812,3040,385.00,705.00
22812,3648,475.00,885.00
22812,4860,655.00,1245.00
22812,5468,785.00,1505.00
22813,2024,245.00,425.00
22813,2430,285.00,505.00
22813,2632,305.00,545.00
22813,2936,355.00,645.00
22813,3040,385.00,705.00
22813,3648,475.00,885.00
22813,4860,655.00,1245.00
22813,5468,785.00,1505.00
22814,2024,245.00,425.00
22814,2430,285.00,505.00
22814,2632,305.00,545.00
22814,2936,355.00,645.00
22814,3040,385.00,705.00
22814,3648,475.00,885.00
22814,4860,655.00,1245.00
22814,5468,785.00,1505.00
22815,2024,245.00,425.00
22815,2430,285.00,505.00
22815,2632,305.00,545.00
22815,2936,355.00,645.00
22815,3040,385.00,705.00
22815,3648,475.00,885.00
22815,4860,655.00,1245.00
22815,5468,785.00,1505.00
22816,2030,275.00,485.00
22816,2436,315.00,565.00
22816,3046,405.00,745.00
22816,3654,515.00,965.00
22816,4060,585.00,1105.00
22816,4872,745.00,1425.00
22818,2024,245.00,425.00
22818,2430,285.00,505.00
22818,2632,305.00,545.00
22818,2936,355.00,645.00
22818,3040,385.00,705.00
22818,3648,475.00,885.00
22818,4860,655.00,1245.00
22818,5468,785.00,1505.00
22820,2024,245.00,425.00
22820,2430,285.00,505.00
22820,2632,305.00,545.00
22820,2936,355.00,645.00
22820,3040,385.00,705.00
22820,3648,475.00,885.00
22820,4860,655.00,1245.00
22820,5468,785.00,1505.00
176702,2430,285.00,505.00
176702,2632,305.00,545.00
176702,2936,355.00,645.00
176702,3040,385.00,705.00
176702,3648,475.00,885.00
176702,4860,655.00,1245.00
176702,5468,785.00,1505.00
176720,2430,285.00,505.00
176720,2632,305.00,545.00
176720,2936,355.00,645.00
176720,3040,385.00,705.00
176720,3648,475.00,885.00
176720,4860,655.00,1245.00
176720,5468,785.00,1505.00
176711,2430,285.00,505.00
176711,2632,305.00,545.00
176711,2936,355.00,645.00
176711,3040,385.00,705.00
176711,3648,475.00,885.00
176711,4860,655.00,1245.00
176711,5468,785.00,1505.00
22826,2024,245.00,425.00
22826,2430,285.00,505.00
22826,2632,305.00,545.00
22826,2936,355.00,645.00
22826,3040,385.00,705.00
22826,3648,475.00,885.00
22826,4860,655.00,1245.00
22826,5468,785.00,1505.00
22827,2030,275.00,485.00
22827,2436,315.00,565.00
22827,3046,405.00,745.00
22827,3654,515.00,965.00
22827,4060,585.00,1105.00
22827,4872,745.00,1425.00
20930,2436,365.00,665.00
20930,3046,455.00,845.00
20930,3654,565.00,1065.00
20930,4060,635.00,1205.00
20930,4872,795.00,1525.00
20936,30,95.00,95.00
20936,24,85.00,85.00
20936,4020,345.00,625.00
20936,4824,425.00,785.00
20936,6030,535.00,1005.00
20936,7236,665.00,1265.00
20936,8040,755.00,1445.00
20936,9648,1055.00,2045.00
20942,2436,365.00,665.00
20942,3046,455.00,845.00
20942,3654,565.00,1065.00
20942,4060,635.00,1205.00
20942,4872,795.00,1525.00
20946,2936,405.00,745.00
20946,3040,435.00,805.00
20946,3648,525.00,985.00
20946,4860,705.00,1345.00
20946,5468,835.00,1605.00
20948,2436,365.00,665.00
20948,3046,455.00,845.00
20948,3654,565.00,1065.00
20948,4060,635.00,1205.00
20948,4872,795.00,1525.00
20950,2030,295.00,585.00
20950,2436,335.00,665.00
20950,3046,425.00,845.00
20950,3654,535.00,1065.00
20950,4060,605.00,1205.00
20950,4872,765.00,1525.00
20952,3624,365.00,665.00
20952,4630,455.00,845.00
20952,5436,565.00,1065.00
20952,6040,635.00,1205.00
20952,7248,795.00,1525.00
20954,3629,435.00,745.00
20954,4030,465.00,805.00
20954,4836,555.00,985.00
20954,6048,735.00,1345.00
20954,6854,865.00,1605.00
20956,3024,335.00,605.00
20956,3226,355.00,645.00
20956,3629,405.00,745.00
20956,4030,435.00,805.00
20956,4836,525.00,985.00
20956,6048,705.00,1345.00
20956,6854,835.00,1605.00
204154,30,95.00,95.00
204154,24,85.00,85.00
204154,3624,365.00,665.00
204154,4630,455.00,845.00
204154,5436,565.00,1065.00
204154,6040,635.00,1205.00
20958,2040,345.00,625.00
20958,2448,425.00,785.00
20958,3060,535.00,1005.00
20958,3672,665.00,1265.00
20958,4080,755.00,1445.00
20958,4896,1055.00,2045.00
20960,2030,325.00,555.00
20960,2436,365.00,635.00
20960,3046,455.00,815.00
20960,3654,565.00,1035.00
20960,4060,635.00,1175.00
20960,4872,795.00,1495.00
20964,2020,275.00,525.00
20964,2424,295.00,565.00
20964,3030,365.00,705.00
20964,3636,425.00,825.00
20964,4040,485.00,945.00
20964,4848,595.00,1165.00
20966,2030,305.00,585.00
20966,2436,345.00,665.00
20966,3046,435.00,845.00
20966,3654,545.00,1065.00
20966,4060,615.00,1205.00
20966,4872,775.00,1525.00
20968,3030,385.00,705.00
20968,3636,445.00,825.00
20968,4040,505.00,945.00
20968,4848,615.00,1165.00
20968,6060,825.00,1585.00
20970,2430,335.00,605.00
20970,2632,355.00,645.00
20970,2936,405.00,745.00
20970,3040,435.00,805.00
20970,3648,525.00,985.00
20970,4860,705.00,1345.00
20970,5468,835.00,1605.00
20974,3024,335.00,605.00
20974,3226,355.00,645.00
20974,3629,405.00,745.00
20974,4030,435.00,805.00
20974,4836,525.00,985.00
20974,6048,705.00,1345.00
20974,6854,835.00,1605.00
20978,3629,405.00,745.00
20978,4030,435.00,805.00
20978,4836,525.00,985.00
20978,6048,705.00,1345.00
20978,6854,835.00,1605.00
20980,30,95.00,95.00
20980,24,85.00,85.00
20980,36,125.00,125.00
20980,40,145.00,145.00
20980,3624,365.00,665.00
20980,4630,455.00,845.00
20980,5436,565.00,1065.00
20980,6040,635.00,1205.00
20980,7248,795.00,1525.00
20982,2024,295.00,525.00
20982,2430,335.00,605.00
20982,2632,355.00,645.00
20982,2936,405.00,745.00
20982,3040,435.00,805.00
20982,3648,525.00,985.00
20982,4860,705.00,1345.00
20984,2024,295.00,525.00
20984,2430,335.00,605.00
20984,2632,355.00,645.00
20984,2936,405.00,745.00
20984,3040,435.00,805.00
20984,3648,525.00,985.00
20984,4860,705.00,1345.00
20986,2436,365.00,665.00
20986,3046,455.00,845.00
20986,3654,565.00,1065.00
20986,4060,635.00,1205.00
20986,4872,795.00,1525.00
158236,30,95.00,95.00
158236,36,125.00,125.00
158236,40,145.00,145.00
158236,48,165.00,165.00
20990,2030,325.00,585.00
20990,2436,365.00,665.00
20990,3046,455.00,845.00
20990,3654,565.00,1065.00
20990,4060,635.00,1205.00
20990,4872,795.00,1525.00
20994,2936,405.00,745.00
20994,3040,435.00,805.00
20994,3648,525.00,985.00
20994,4860,705.00,1345.00
20994,5468,835.00,1605.00
20996,2436,365.00,665.00
20996,3046,455.00,845.00
20996,3654,565.00,1065.00
20996,4060,635.00,1205.00
20996,4872,795.00,1525.00
21000,3624,365.00,665.00
21000,4630,455.00,845.00
21000,5436,565.00,1065.00
21000,6040,635.00,1205.00
21000,7248,795.00,1525.00
21002,24,85.00,85.00
21002,36,125.00,125.00
21002,30,95.00,95.00
21002,3629,405.00,745.00
21002,4030,435.00,805.00
21002,4836,525.00,985.00
21002,6048,705.00,1345.00
21002,6854,835.00,1605.00
21004,3624,395.00,665.00
21004,4630,485.00,845.00
21004,5436,595.00,1065.00
21004,6040,665.00,1205.00
21004,7248,825.00,1525.00
21008,30,95.00,95.00
21008,36,125.00,125.00
21008,40,145.00,145.00
21008,3624,395.00,665.00
21008,4630,485.00,845.00
21008,5436,595.00,1065.00
21008,6040,665.00,1205.00
21008,7248,825.00,1525.00
27066,2430,285.00,495.00
27066,2632,305.00,535.00
27066,2936,355.00,635.00
27066,3040,385.00,695.00
27066,3648,475.00,875.00
27066,4860,655.00,1235.00
27066,5468,785.00,1495.00
27068,2430,285.00,495.00
27068,2632,305.00,535.00
27068,2936,355.00,635.00
27068,3040,385.00,695.00
27068,3648,475.00,875.00
27068,4860,655.00,1235.00
27068,5468,785.00,1495.00
27070,2430,285.00,495.00
27070,2632,305.00,535.00
27070,2936,355.00,635.00
27070,3040,385.00,695.00
27070,3648,475.00,875.00
27070,4860,655.00,1235.00
27070,5468,785.00,1495.00
27072,2430,285.00,495.00
27072,2632,305.00,535.00
27072,2936,355.00,635.00
27072,3040,385.00,695.00
27072,3648,475.00,875.00
27072,4860,655.00,1235.00
27072,5468,785.00,1495.00
27074,2430,285.00,495.00
27074,2632,305.00,535.00
27074,2936,355.00,635.00
27074,3040,385.00,695.00
27074,3648,475.00,875.00
27074,4860,655.00,1235.00
27074,5468,785.00,1495.00
27076,2430,285.00,495.00
27076,2632,305.00,535.00
27076,2936,355.00,635.00
27076,3040,385.00,695.00
27076,3648,475.00,875.00
27076,4860,655.00,1235.00
27076,5468,785.00,1495.00
27078,2430,285.00,495.00
27078,2632,305.00,535.00
27078,2936,355.00,635.00
27078,3040,385.00,695.00
27078,3648,475.00,875.00
27078,4860,655.00,1235.00
27078,5468,785.00,1495.00
27080,2430,285.00,495.00
27080,2632,305.00,535.00
27080,2936,355.00,635.00
27080,3040,385.00,695.00
27080,3648,475.00,875.00
27080,4860,655.00,1235.00
27080,5468,785.00,1495.00
27084,2430,285.00,495.00
27084,2632,305.00,535.00
27084,2936,355.00,635.00
27084,3040,385.00,695.00
27084,3648,475.00,875.00
27084,4860,655.00,1235.00
27084,5468,785.00,1495.00
207636,30,95.00,95.00
207636,24,85.00,85.00
207636,2430,285.00,495.00
207636,2632,305.00,535.00
207636,2936,355.00,635.00
207636,3040,385.00,695.00
207636,3648,475.00,875.00
207636,4860,655.00,1235.00
27086,2430,285.00,495.00
27086,2632,305.00,535.00
27086,2936,355.00,635.00
27086,3040,385.00,695.00
27086,3648,475.00,875.00
27086,4860,655.00,1235.00
27086,5468,785.00,1495.00
25951,1620,215.00,365.00
25951,2024,245.00,425.00
25951,2430,285.00,505.00
25951,2632,305.00,545.00
25951,2936,355.00,645.00
25951,3040,385.00,705.00
25951,3648,475.00,885.00
25951,4860,655.00,1245.00
25951,5468,785.00,1505.00
25953,2016,215.00,365.00
25953,2420,245.00,425.00
25953,3024,285.00,505.00
25953,3226,305.00,545.00
25953,3629,355.00,645.00
25953,4030,385.00,705.00
25953,4836,475.00,885.00
25953,6048,655.00,1245.00
25953,6854,785.00,1505.00
25955,1624,235.00,405.00
25955,2030,275.00,485.00
25955,2436,315.00,565.00
25955,3046,405.00,745.00
25955,3654,515.00,965.00
25955,4060,585.00,1105.00
25955,4872,745.00,1425.00
25957,1624,235.00,405.00
25957,2030,275.00,485.00
25957,2436,315.00,565.00
25957,3046,405.00,745.00
25957,3654,515.00,965.00
25957,4060,585.00,1105.00
25957,4872,745.00,1425.00
25959,2016,215.00,365.00
25959,2420,245.00,425.00
25959,3024,285.00,505.00
25959,3226,305.00,545.00
25959,3629,355.00,645.00
25959,4030,385.00,705.00
25959,4836,475.00,885.00
25959,6048,655.00,1245.00
25959,6854,785.00,1505.00
25961,2016,215.00,365.00
25961,2420,245.00,425.00
25961,3024,285.00,505.00
25961,3226,305.00,545.00
25961,3629,355.00,645.00
25961,4030,385.00,705.00
25961,4836,475.00,885.00
25961,6048,655.00,1245.00
25961,6854,785.00,1505.00
25963,20,75.00,75.00
25963,24,85.00,85.00
25963,30,95.00,95.00
25963,3024,285.00,505.00
25963,3226,305.00,545.00
25963,3629,355.00,645.00
25963,4030,385.00,705.00
25963,4836,475.00,885.00
25963,6048,655.00,1245.00
25965,1620,215.00,365.00
25965,2024,245.00,425.00
25965,2430,285.00,505.00
25965,2632,305.00,545.00
25965,2936,355.00,645.00
25965,3040,385.00,705.00
25965,3648,475.00,885.00
25965,4860,655.00,1245.00
25965,5468,785.00,1505.00
25967,2016,215.00,365.00
25967,2420,245.00,425.00
25967,3024,285.00,505.00
25967,3226,305.00,545.00
25967,3629,355.00,645.00
25967,4030,385.00,705.00
25967,4836,475.00,885.00
25967,6048,655.00,1245.00
25967,6854,785.00,1505.00
25969,20,75.00,75.00
25969,24,85.00,85.00
25969,30,95.00,95.00
25969,2430,285.00,505.00
25969,2632,305.00,545.00
25969,2936,355.00,645.00
25969,3040,385.00,705.00
25969,3648,475.00,885.00
25969,4860,655.00,1245.00
25971,2016,215.00,365.00
25971,2420,245.00,425.00
25971,3024,285.00,505.00
25971,3226,305.00,545.00
25971,3629,355.00,645.00
25971,4030,385.00,705.00
25971,4836,475.00,885.00
25971,6048,655.00,1245.00
25971,6854,785.00,1505.00
25973,1624,235.00,405.00
25973,2030,275.00,485.00
25973,2436,315.00,565.00
25973,3046,405.00,745.00
25973,3654,515.00,965.00
25973,4060,585.00,1105.00
25973,4872,745.00,1425.00
25975,2016,215.00,365.00
25975,2420,245.00,425.00
25975,3024,285.00,505.00
25975,3226,305.00,545.00
25975,3629,355.00,645.00
25975,4030,385.00,705.00
25975,4836,475.00,885.00
25975,6048,655.00,1245.00
25975,6854,785.00,1505.00
25977,2016,215.00,365.00
25977,2420,245.00,425.00
25977,3024,285.00,505.00
25977,3226,305.00,545.00
25977,3629,355.00,645.00
25977,4030,385.00,705.00
25977,4836,475.00,885.00
25977,6048,655.00,1245.00
25977,6854,785.00,1505.00
25979,1620,215.00,365.00
25979,2024,245.00,425.00
25979,2430,285.00,505.00
25979,2632,305.00,545.00
25979,2936,355.00,645.00
25979,3040,385.00,705.00
25979,3648,475.00,885.00
25979,4860,655.00,1245.00
25979,5468,785.00,1505.00
25983,1620,215.00,365.00
25983,2024,245.00,425.00
25983,2430,285.00,505.00
25983,2632,305.00,545.00
25983,2936,355.00,645.00
25983,3040,385.00,705.00
25983,3648,475.00,885.00
25983,4860,655.00,1245.00
25983,5468,785.00,1505.00
25981,2016,215.00,365.00
25981,2420,245.00,425.00
25981,3024,285.00,505.00
25981,3226,305.00,545.00
25981,3629,355.00,645.00
25981,4030,385.00,705.00
25981,4836,475.00,885.00
25981,6048,655.00,1245.00
25981,6854,785.00,1505.00
25985,2016,215.00,365.00
25985,2420,245.00,425.00
25985,3024,285.00,505.00
25985,3226,305.00,545.00
25985,3629,355.00,645.00
25985,4030,385.00,705.00
25985,4836,475.00,885.00
25985,6048,655.00,1245.00
25985,6854,785.00,1505.00
25987,2016,215.00,365.00
25987,2420,245.00,425.00
25987,3024,285.00,505.00
25987,3226,305.00,545.00
25987,3629,355.00,645.00
25987,4030,385.00,705.00
25987,4836,475.00,885.00
25987,6048,655.00,1245.00
25987,6854,785.00,1505.00
25989,1620,215.00,365.00
25989,2024,245.00,425.00
25989,2430,285.00,505.00
25989,2632,305.00,545.00
25989,2936,355.00,645.00
25989,3040,385.00,705.00
25989,3648,475.00,885.00
25989,4860,655.00,1245.00
25989,5468,785.00,1505.00
25991,20,75.00,75.00
25991,24,85.00,85.00
25991,30,95.00,95.00
25991,3024,285.00,505.00
25991,3226,305.00,545.00
25991,3629,355.00,645.00
25991,4030,385.00,705.00
25991,4836,475.00,885.00
25991,6048,655.00,1245.00
25993,1624,235.00,405.00
25993,2030,275.00,485.00
25993,2436,315.00,565.00
25993,3046,405.00,745.00
25993,3654,515.00,965.00
25993,4060,585.00,1105.00
25993,4872,745.00,1425.00
176946,1620,215.00,365.00
176946,2024,245.00,425.00
176946,2430,285.00,505.00
176946,2632,305.00,545.00
176946,2936,355.00,645.00
176946,3040,385.00,705.00
176946,3648,475.00,885.00
176946,4860,655.00,1245.00
177214,1624,215.00,355.00
177214,2030,255.00,435.00
177214,2436,295.00,515.00
177214,3046,385.00,695.00
177214,3654,495.00,915.00
177214,4060,565.00,1055.00
176956,1620,215.00,365.00
176956,2024,245.00,425.00
176956,2430,285.00,505.00
176956,2632,305.00,545.00
176956,2936,355.00,645.00
176956,3040,385.00,705.00
176956,3648,475.00,885.00
176956,4860,655.00,1245.00
177206,2416,235.00,395.00
177206,3020,275.00,475.00
177206,3624,315.00,555.00
177206,4630,405.00,735.00
177206,5436,515.00,955.00
177206,6040,585.00,1095.00
176966,1620,215.00,365.00
176966,2024,245.00,425.00
176966,2430,285.00,505.00
176966,2632,305.00,545.00
176966,2936,355.00,645.00
176966,3040,385.00,705.00
176966,3648,475.00,885.00
176966,4860,655.00,1245.00
176877,2016,215.00,355.00
176877,2420,245.00,415.00
176877,3024,285.00,495.00
176877,3226,305.00,535.00
176877,3629,355.00,635.00
176877,4030,385.00,695.00
176877,4836,475.00,875.00
176877,6048,655.00,1235.00
177222,1624,215.00,355.00
177222,2030,255.00,435.00
177222,2436,295.00,515.00
177222,3046,385.00,695.00
177222,3654,495.00,915.00
177222,4060,565.00,1055.00
176976,1620,215.00,365.00
176976,2024,245.00,425.00
176976,2430,285.00,505.00
176976,2632,305.00,545.00
176976,2936,355.00,645.00
176976,3040,385.00,705.00
176976,3648,475.00,885.00
176976,4860,655.00,1245.00
176986,1620,215.00,365.00
176986,2024,245.00,425.00
176986,2430,285.00,505.00
176986,2632,305.00,545.00
176986,2936,355.00,645.00
176986,3040,385.00,705.00
176986,3648,475.00,885.00
176986,4860,655.00,1245.00
208629,1620,215.00,365.00
208629,2024,245.00,425.00
208629,2430,285.00,505.00
208629,2632,305.00,545.00
208629,2936,355.00,645.00
208629,3040,385.00,705.00
208629,3648,475.00,885.00
208629,4860,655.00,1245.00
177076,1620,215.00,365.00
177076,2024,245.00,425.00
177076,2430,285.00,505.00
177076,2632,305.00,545.00
177076,2936,355.00,645.00
177076,3040,385.00,705.00
177076,3648,475.00,885.00
177076,4860,655.00,1245.00
176864,2016,215.00,355.00
176864,2420,245.00,415.00
176864,3024,285.00,495.00
176864,3226,305.00,535.00
176864,3629,355.00,635.00
176864,4030,385.00,695.00
176864,4836,475.00,875.00
176864,6048,655.00,1235.00
177046,1620,215.00,365.00
177046,2024,245.00,425.00
177046,2430,285.00,505.00
177046,2632,305.00,545.00
177046,2936,355.00,645.00
177046,3040,385.00,705.00
177046,3648,475.00,885.00
177046,4860,655.00,1245.00
177056,1620,215.00,365.00
177056,2024,245.00,425.00
177056,2430,285.00,505.00
177056,2632,305.00,545.00
177056,2936,355.00,645.00
177056,3040,385.00,705.00
177056,3648,475.00,885.00
177056,4860,655.00,1245.00
177086,1620,215.00,365.00
177086,2024,245.00,425.00
177086,2430,285.00,505.00
177086,2632,305.00,545.00
177086,2936,355.00,645.00
177086,3040,385.00,705.00
177086,3648,475.00,885.00
177086,4860,655.00,1245.00
177066,1620,215.00,365.00
177066,2024,245.00,425.00
177066,2430,285.00,505.00
177066,2632,305.00,545.00
177066,2936,355.00,645.00
177066,3040,385.00,705.00
177066,3648,475.00,885.00
177066,4860,655.00,1245.00
177096,1620,215.00,365.00
177096,2024,245.00,425.00
177096,2430,285.00,505.00
177096,2632,305.00,545.00
177096,2936,355.00,645.00
177096,3040,385.00,705.00
177096,3648,475.00,885.00
177096,4860,655.00,1245.00
177136,1620,215.00,365.00
177136,2024,245.00,425.00
177136,2430,285.00,505.00
177136,2632,305.00,545.00
177136,2936,355.00,645.00
177136,3040,385.00,705.00
177136,3648,475.00,885.00
177136,4860,655.00,1245.00
177146,1620,215.00,365.00
177146,2024,245.00,425.00
177146,2430,285.00,505.00
177146,2632,305.00,545.00
177146,2936,355.00,645.00
177146,3040,385.00,705.00
177146,3648,475.00,885.00
177146,4860,655.00,1245.00
208601,1620,215.00,365.00
208601,2024,245.00,425.00
208601,2430,285.00,505.00
208601,2632,305.00,545.00
208601,2936,355.00,645.00
208601,3040,385.00,705.00
208601,3648,475.00,885.00
208601,4860,655.00,1245.00
176937,2020,245.00,405.00
176937,2424,265.00,445.00
176937,3030,335.00,585.00
176937,3636,395.00,705.00
176937,4040,455.00,825.00
176937,4848,565.00,1045.00
176937,6060,775.00,1465.00
176887,2016,215.00,355.00
176887,2420,245.00,415.00
176887,3024,285.00,495.00
176887,3226,305.00,535.00
176887,3629,355.00,635.00
176887,4030,385.00,695.00
176887,4836,475.00,875.00
176887,6048,655.00,1235.00
176897,2016,215.00,355.00
176897,2420,245.00,415.00
176897,3024,285.00,495.00
176897,3226,305.00,535.00
176897,3629,355.00,635.00
176897,4030,385.00,695.00
176897,4836,475.00,875.00
176897,6048,655.00,1235.00
177156,1620,215.00,365.00
177156,2024,245.00,425.00
177156,2430,285.00,505.00
177156,2632,305.00,545.00
177156,2936,355.00,645.00
177156,3040,385.00,705.00
177156,3648,475.00,885.00
177156,4860,655.00,1245.00
177166,1620,215.00,365.00
177166,2024,245.00,425.00
177166,2430,285.00,505.00
177166,2632,305.00,545.00
177166,2936,355.00,645.00
177166,3040,385.00,705.00
177166,3648,475.00,885.00
177166,4860,655.00,1245.00
176907,2016,215.00,355.00
176907,2420,245.00,415.00
176907,3024,285.00,495.00
176907,3226,305.00,535.00
176907,3629,355.00,635.00
176907,4030,385.00,695.00
176907,4836,475.00,875.00
176907,6048,655.00,1235.00
177176,1620,215.00,365.00
177176,2024,245.00,425.00
177176,2430,285.00,505.00
177176,2632,305.00,545.00
177176,2936,355.00,645.00
177176,3040,385.00,705.00
177176,3648,475.00,885.00
177176,4860,655.00,1245.00
177186,1620,215.00,365.00
177186,2024,245.00,425.00
177186,2430,285.00,505.00
177186,2632,305.00,545.00
177186,2936,355.00,645.00
177186,3040,385.00,705.00
177186,3648,475.00,885.00
177186,4860,655.00,1245.00
177230,1624,215.00,355.00
177230,2030,255.00,435.00
177230,2436,295.00,515.00
177230,3046,385.00,695.00
177230,3654,495.00,915.00
177230,4060,565.00,1055.00
176996,1620,215.00,365.00
176996,2024,245.00,425.00
176996,2430,285.00,505.00
176996,2632,305.00,545.00
176996,2936,355.00,645.00
176996,3040,385.00,705.00
176996,3648,475.00,885.00
176996,4860,655.00,1245.00
25750,2020,245.00,415.00
25750,2424,265.00,455.00
25750,3030,335.00,595.00
25750,3636,395.00,715.00
25750,4040,455.00,835.00
25750,4848,565.00,1055.00
25750,6060,775.00,1475.00
25752,1620,215.00,355.00
25752,2024,245.00,415.00
25752,2430,285.00,495.00
25752,2632,305.00,535.00
25752,2936,355.00,635.00
25752,3040,385.00,695.00
25752,3648,475.00,875.00
25752,4860,655.00,1235.00
25752,5468,785.00,1495.00
25754,2020,245.00,415.00
25754,2424,265.00,455.00
25754,3030,335.00,595.00
25754,3636,395.00,715.00
25754,4040,455.00,835.00
25754,4848,565.00,1055.00
25754,6060,775.00,1475.00
25756,1624,235.00,395.00
25756,2030,275.00,475.00
25756,2436,315.00,555.00
25756,3046,405.00,735.00
25756,3654,515.00,955.00
25756,4060,585.00,1095.00
25756,4872,745.00,1415.00
25758,2020,245.00,415.00
25758,2424,265.00,455.00
25758,3030,335.00,595.00
25758,3636,395.00,715.00
25758,4040,455.00,835.00
25758,4848,565.00,1055.00
25758,6060,775.00,1475.00
25760,2020,245.00,415.00
25760,2424,265.00,455.00
25760,3030,335.00,595.00
25760,3636,395.00,715.00
25760,4040,455.00,835.00
25760,4848,565.00,1055.00
25760,6060,775.00,1475.00
25762,1624,235.00,395.00
25762,2030,275.00,475.00
25762,2436,315.00,555.00
25762,3046,405.00,735.00
25762,3654,515.00,955.00
25762,4060,585.00,1095.00
25762,4872,745.00,1415.00
25764,2020,245.00,415.00
25764,2424,265.00,455.00
25764,3030,335.00,595.00
25764,3636,395.00,715.00
25764,4040,455.00,835.00
25764,4848,565.00,1055.00
25764,6060,775.00,1475.00
187311,2020,245.00,415.00
187311,2424,265.00,455.00
187311,3030,335.00,595.00
187311,3636,395.00,715.00
187311,4040,455.00,835.00
187311,4848,565.00,1055.00
187311,6060,775.00,1475.00
25766,2020,245.00,415.00
25766,2424,265.00,455.00
25766,3030,335.00,595.00
25766,3636,395.00,715.00
25766,4040,455.00,835.00
25766,4848,565.00,1055.00
25766,6060,775.00,1475.00
25768,2020,245.00,415.00
25768,2424,265.00,455.00
25768,3030,335.00,595.00
25768,3636,395.00,715.00
25768,4040,455.00,835.00
25768,4848,565.00,1055.00
25768,6060,775.00,1475.00
25770,1620,215.00,355.00
25770,2024,245.00,415.00
25770,2430,285.00,495.00
25770,2632,305.00,535.00
25770,2936,355.00,635.00
25770,3040,385.00,695.00
25770,3648,475.00,875.00
25770,4860,655.00,1235.00
25770,5468,785.00,1495.00
25772,2020,245.00,415.00
25772,2424,265.00,455.00
25772,3030,335.00,595.00
25772,3636,395.00,715.00
25772,4040,455.00,835.00
25772,4848,565.00,1055.00
25772,6060,775.00,1475.00
25774,2016,215.00,355.00
25774,2420,245.00,415.00
25774,3024,285.00,495.00
25774,3226,305.00,535.00
25774,3629,355.00,635.00
25774,4030,385.00,695.00
25774,4836,475.00,875.00
25774,6048,655.00,1235.00
25774,6854,785.00,1495.00
25776,2020,245.00,415.00
25776,2424,265.00,455.00
25776,3030,335.00,595.00
25776,3636,395.00,715.00
25776,4040,455.00,835.00
25776,4848,565.00,1055.00
25776,6060,775.00,1475.00
130402,2016,215.00,355.00
130402,2420,245.00,415.00
